Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Norway,NOR,External balance on goods and services (current US$),-56361446.54,-122864216.4,-105555659.3,-94027392.3,25315375.16,-24169052.95,-72926056.61,-105970523.7,228174840.7,263127715.4,-79799521.2,-370470103,131295346.2,-86544798.64,-728017762.7,-1901318181,-3003940255,-3777589931,168246761.9,1237732272,3882207645,4581061068,3168267741,4797982567,5426453471,4722933048,-2663529284,-2081781076,-595059076.3,3569700920,7486301260,9420783908,8642529568,7557124935,7559368624,9182188408,14331297094,12992337490,2764840758,11685685711,28791951646,28957927867,25683759613,29082229316,34844232139,49395265813,58518235542,53776549465,78323936170,43664583433,48123590239,63973259923,65888096261,55864000000,44368421053,20974144880,4593333333
Nepal,NPL,External balance on goods and services (current US$),,,,,,-45281533.01,-28218926.37,-656254.1016,-5059911.505,-25283950.62,-29432098.77,-32888888.89,-23111111.11,-36567171.46,-62095863.45,-70368961.58,-49445401.24,-34960000,-78614682.33,-77416683.33,-139916666.7,-152833341.7,-172846926.9,-271247885.2,-227059769.5,-221916058.8,-246320388.4,-268913255.9,-381294037.6,-395379676.1,-403897728.4,-458559867,-332501113.6,-377850000,-506077551,-420050226.9,-579784999.1,-559740487.5,-537368845.8,-345813097.9,-502316490.5,-641455782.3,-650860002.6,-813348972,-929747244.6,-1211048594,-1616003938,-1948231956,-2569878630,-2859043816,-4291885800,-4543077219,-4432070225,-5158477326,-5849872318,-6391433049,-6068390307
Nauru,NRU,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,External balance on goods and services (current US$),,,,,,,,,,,-194141001.2,63473744.95,291686922.7,19479615.97,-1715388858,-891122656.4,-350740452.1,-247852276.1,137959866.2,-321546629.3,-251881876.1,-738489717.8,-718135469.8,-285883280.8,-558436171.3,-526854219.9,154203633.3,903744970.6,1799033816,317216073.9,416542162.2,1576074724,1311675883,1707870140,1516576104,1196865037,1109338143,921011158,752144849.7,291660179.6,1564132964,1954629165,2024249593,1557347014,297815126.1,-1662324861,-430581674.3,165356066.7,-334575103.7,2818414642,3363515074,2607814904,1225812230,3012937490,1431020656,1244791576,
Oman,OMN,External balance on goods and services (current US$),,,,,,,,12151339.41,104631629.5,150467962.6,138468922.5,101299326.3,57321521.63,61020815.51,427331210.2,353502316.2,418934279.1,390851476.5,262883902.7,759698899.8,1495656630,1930804574,1162999421,1236247829,1120440359,1265200058,-123036387.4,1547464499,725617685.3,,2293888166,944083225,1141742523,624187256.2,1061118336,1170351105,2145643693,1812743823,-1092327698,1747724317,5420026008,4351105332,4267880364,3669700910,3097529259,8460338101,9120936281,6941482445,12972691808,7737321196,14333419035,20184001241,20428737521,17553465722,18491771363,2499609883,
Pakistan,PAK,External balance on goods and services (current US$),,,,,,,,-661985951.3,-453990361.2,-448990760.2,-691985405.3,-598764552.7,-484834888.9,-175629613.2,-622599969.7,-1308499990,-1154100232,-1472700040,-1646299899,-2377700909,-2750997313,-3005400899,-3631473223,-3173052835,-3599825950,-3859113945,-3434207781,-2591012432,-3110044853,-3158988028,-3133969018,-709412942.8,-1541373257,-3157882542,-1433344082,-1644942725,-2864553779,-2927097662,-648129008,-1015745720,-922155109.9,-761027138.4,-65362130.56,494007170.9,1012767066,-4242439047,-10176488474,-9998334273,-18418712478,-12242099510,-10354157493,-10693394446,-17978012162,-15674981408,-15678383666,-17439631911,-20215961028
Panama,PAN,External balance on goods and services (current US$),-46149900,-38827200,-26011300,-53715700,-34693800,-32354100,-42123000,-20891000,6750700,-30186100,-78331400,-97532200,-135926500,-126799800,-327422300,-288392900,-294310400,-175326500,-252021800,-517317900,-343256800,-477566100,-182648100,67528200,-177016300,-207703800,-211369700,-263778300,115280000,-300677400,-437957800,-816562300,-978414600,-1015434100,-1079342300,-1264813600,-1325880600,-1213705500,-1847765700,-1574358700,-1226447600,-728553600,-854017500,-823460300,-1218675000,-1095894100,-1006643100,-1435700000,-2912100000,17400000,-2685100000,-3719000000,-3618100000,-3654500000,-3856300000,-3515000000,-2650000000
Peru,PER,External balance on goods and services (current US$),-1540160.905,-40367904.54,-65526030.11,-112790972.4,-12494575.19,-171662185.1,-220173271.8,-294726144.4,-43953904.77,41315403.44,136918187,-77548357.45,-59463419.35,-222259286.5,-1002633464,-1822267325,-1269550900,-971417454.9,81830209.87,1344503765,616130148.8,-899834241.1,-748279816.5,40525604.81,781944043.8,1226500000,-248650000,-418200000,-466704000,27564710.57,508322303.2,-774221750.9,-1061106846,-1346342115,-1517027864,-3053462186,-2774314468,-2625375375,-3078787465,-1210518540,-1035559758,-968615489.9,-383204935,237698321.5,2596227078,4822398156,8233372015,7515819751,1231415975,5765885399,5870942622,8617697251,4391113133,-343091898.3,-3291299753,-4564753172,170264428.1
Philippines,PHL,External balance on goods and services (current US$),31564300.56,-103953535.5,-100622785.9,81096648.3,-16141836.73,24552429.67,136761768.2,-43581313.56,-196437659,-256351567.9,35546828.72,2954117.885,16929346.2,491837248.2,-321307031.6,-907297286.1,-1012459175,-602609823.3,-969480572.4,-1395982433,-1589583833,-1189792017,-2154683841,-2238969827,-329486726.5,652217140.6,1180925845,139685040.1,550754454.9,-918124646.3,-2555809218,-1358184187,-2595002450,-4592605430,-4042555608,-5799124226,-7279569113,-8512217219,-6595234854,-3262409586,-1613454193,-5227945773,-7274240196,-6322670531,-5022881420,-5776729110,-2181109539,-146092492.9,-4282039575,-1894904997,-3618391860,-8150348797,-8156376691,-11444125926,-10376470512,-17269471698,-27346267637
Palau,PLW,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15200000,-11200000,-24500000,-31600000,-46570000,-58517000,-61082000,-52128000,-70278000,-88714600,-59306600,-55446300,-52613500,-67715700,-56131000,-65234800,-53951700,-61284800,-34977000,-42819500,-46654600,-62828200,-47720700,-61720300,-27500000,
Papua New Guinea,PNG,External balance on goods and services (current US$),,-29456004.21,-30576004.37,-37408005.35,-48832006.99,-68652704.67,-91275618.77,-98331280.1,-102923059.7,-148728861,-228917012,-264612483,-146347425.1,130663258.1,103344337.6,-83911244.93,15009964.68,-21228203.18,-67851318.94,-2528659.736,-258160828.7,-512184398.2,-560460392.7,-442171989,-349766525.7,-250224932.5,-205888408.5,-204537834.6,-317033790.8,-429087098.3,-267944533.3,-374575611.7,94028690,780884400,757524842.5,803808991.4,567395363.6,-44080377.34,197885739.1,355700668.4,596336103.6,402985362,87361996.41,544150141.2,520153701.4,,,,,,,,,,,,
Poland,POL,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4335858265,-1375396107,1415829139,954189914.6,2272176354,3187628866,-2057416268,-5975055652,-8190136387,-9797080991,-10885161409,-6888297223,-6771078431,-5774492157,-6845745844,-3231439698,-7115229654,-15164636571,-26906857048,-3769109964,-9577156502,-10345789693,-2202950471,10210982034,7858510877,14771455100,18247515503
Puerto Rico,PRI,External balance on goods and services (current US$),-336000000,-275100160,-381900032,-361000192,-486300160,-609999872,-568899968,-533999872,-599600128,-737500032,-928700160,-1246000000,-1346000000,-1256000000,-1217000000,-2107000000,-2108000000,-1553000000,-1444000000,-1063000000,-1075000000,-735000000,288000000,-335000000,-424000000,-334000000,729000000,370000000,371000000,431000000,1157000000,2149000000,2953000000,3091000000,3422000000,3584000000,3102000000,2317000000,5857000000,4354000000,6176000000,11736000000,12824000000,13511100000,14662700000,14535300000,14586500000,14937400000,17193900000,20107900000,21743400000,21472600000,19057200000,21529198912,,,
"Korea, Dem. People’s Rep.",PRK,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,External balance on goods and services (current US$),-155568262.7,-311297264.6,-135767512.5,-156482138.2,-137353803.1,-162395804.5,-147927517.1,-86227315.79,-227118061.1,-215936032.7,-404932357,-494562544.2,-399902891,-808484055.6,-2073644041,-1851218039,-2113939655,-2499744893,-2256760949,-2220644262,-3725847817,-4769732573,-4394807013,-2676639341,-1526865790,-822546181.9,-787237635.7,-2361108154,-4467003482,-3599419404,-5288719730,-6489970584,-7952505198,-6628163321,-6890157126,-7532110919,-8724629581,-9359578045,-11365420748,-13191982740,-13068761747,-12417217897,-11100643704,-11440018059,-15615920040,-17961212536,-17183625643,-18352766220,-25448239344,-16869288691,-18011797793,-10484481711,-1098761442,2272056215,433982567.1,1448018658,2445954733
Paraguay,PRY,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876176218.7,727943294.1,452142645.7,-113233163.2,497147252.7,239397902.6,100173564.9,710588338.9,709207872.9,704419808.7,731945746.8,1104419498,1002487415,1064100740,1065769900,1031273349,1356429849,827743285.6,1080158482,723422012,564380827.5,298727151.4,1373051056,712540656.8,217407146.6,735013160.8
West Bank and Gaza,PSE,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1631200000,-1879100000,-1951700000,-2095900000,-2151200000,-2611900000,-2010400000,-2080300000,-1755800000,-2001300000,-2540600000,-2850600000,-2947100000,-3217800000,-3480300000,-3809900000,-3897000000,-3923800000,-4428800000,-4732200000,-5036600000,-5199500000,-5170300000
French Polynesia,PYF,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-871531333.5,-843041915.4,-818949256.1,-741325584.3,-887838286.7,-849634466.7,-780501355.4,-930536116.2,-729509491.2,-666486367.7,,,,,,,,,,,,,,,,
Qatar,QAT,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818681236.3,82142802.2,357143049.5,1368681319,1141758242,4256868132,7983791209,6457142857,6238186813,7820329670,12047527473,15774725275,16477472527,19482142857,38375549451,21638461538,48258516484,78045329670,88182692308,85557142857,76224450549,33019780220,8921978022
Romania,ROU,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3686363636,-1140789474,-2112083333,-1310526316,-620845921.5,-1883423512,-2905611417,-2422991071,-3255407841,-1634187700,-1977336589,-3087333540,-2585962789,-4446174699,-6813739008,-10080001373,-14740227839,-24533076324,-27585573068,-10731282589,-10316718588,-10318211638,-8537742921,-1485922053,-877970858.7,-1091569513,-1751765225
Russian Federation,RUS,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4508116554,1123160450,1481481481,64753026634,33548198884,18027556763,13428951157,16544404558,8919619706,18073158166,33395613323,52012086740,38865272540,37240829346,48937833963,72422769872,104616000000,125994000000,112061000000,153407000000,90978689620,123146000000,165215000000,147144000000,125275000000,132221000000,110136000000,66191010689
Rwanda,RWA,External balance on goods and services (current US$),2800000,2000000,-4400000,-8600002,-800000,-7200000,-10857145.14,-7820001,-11020002,-12600000,-8200002,-14843446.77,-19651483.63,-5362120.779,-28286131.74,-48766015.04,-30717772.9,-25329624.92,-81687011.32,-18917848.17,-149888638.6,-167851654.9,-177283472,-135794270,-111639986.5,-156205707.6,-147218495.3,-252229411.8,-263114530.6,-268140588.2,-215616678.3,-205282333.9,-257577445.9,-302205659.4,-440805352.7,-267381309.9,-278779978.5,-330924974.9,-350608590.5,-332393149.8,-320762686.4,-264113181.3,-279784889.6,-278989314.7,-285739519.9,-354951556.3,-404197637.8,-365660794.8,-839354651.5,-964311160.7,-1037502900,-1089443476,-1393467081,-1360889279,-1457773622,-1718505951,-1516244574
Saudi Arabia,SAU,External balance on goods and services (current US$),,,,,,,,,963960711.1,1042836022,1572222222,2591379157,4185726694,11776830519,22585633803,24135490107,22707932011,18442881053,6195728909,23057010236,59490786665,60310421286,17796219590,-11894066570,-12800510783,-6827443401,-7899000810,-5373831776,-3423497997,-4130040053,10541522029,2535380507,4279305741,1194926569,10720160214,13809612817,21247797063,21789586115,4662133333,18576266667,35333333333,28922133333,32810933333,47212533333,69570133333,105591000000,112012000000,104039000000,146169000000,39987200000,87628266667,178247000000,184214000000,157743000000,99158377817,-35544216893,3182400000
Sudan,SDN,External balance on goods and services (current US$),20333333.33,-14666666.67,-6666666.667,-21000000,-38666666.67,-13666666.67,6333333.333,-8000000,-33666666.67,6333333.333,-1666666.667,-41000000,-18666666.67,-77666666.67,-368333333.3,-594000000,-552666666.7,-631333333.3,-559500000,-849000000,-937333333.3,-1405666667,-1338222222,-875846153.8,-777071428.6,-760933333.3,-549062500,-1131111111,-600071428.6,-612031746,-377803278.7,-956000000,-645609856.3,-266923414.9,-669020718.2,-668465656.7,-748194035.8,-837721266.7,-953009512,-977999841.6,314388028.9,-184245960.6,-508991492.9,-413264541.3,-488026482.1,-2446545216,-2721639236,-357988889.4,2456978280,-2141651836,1648326496,1362430886,-4280072768,-4358118903,-2596454531,-2658533333,-2579082126
Senegal,SEN,External balance on goods and services (current US$),19792411.02,20315323.2,18760956.01,-3433906.873,-7094804.985,5388402.638,4263699.21,-12666798.37,-55188904.56,-59946587.68,-30204644.23,-56237759.05,-35689975.62,-113743361.7,-68374291.82,-80500003.03,-130633475.1,-143864360.8,-275395597,-248299935.2,-506499444.3,-628616851.6,-443226438.4,-460466166,-411477842.1,-337641871.2,-339006641.2,-388538367.7,-364044503.2,-316637529.5,-387306769,-439549688.4,-503974362.3,-517241895.6,-283547599.7,-315219582,-292834204.3,-291433816.3,-330277829.5,-359964794.5,-434813630.7,-440837691.3,-555594771.9,-830866742.5,-1014361950,-1341470697,-1635079723,-2527631791,-3534626163,-2163239948,-1992621210,-2635593088,-2986580581,-3091648565,-2935038632,-2303221274,-2427243349
Singapore,SGP,External balance on goods and services (current US$),-96236769.89,-111296223.7,-85946687.57,-133738403.2,-97118776.95,-107866196.3,-79184633.48,-90977394.49,-78139291.78,-156801254.4,-365020253.5,-461126355.7,-423869931.5,-334720000,-784365589.6,-525462678,-438999704.8,-97013113.16,-280027875.7,-525813544.4,-823737698.9,-483794134.1,-294693993.5,103878504.7,-38570752.48,57428156.2,489841370.8,620924037.8,2425783476,3356887299,3633543557,6003531114,6328422345,5990592895,11915935577,14676802596,15628510638,14443292026,18260038241,14520176991,11779524362,14472958643,16227465654,26685512570,30100757307,37978070175,44074642835,55401035101,39954484416,45031488484,61588778878,74365240897,67705609346,67648765284,75692684082,76943046261,76847656219
Solomon Islands,SLB,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,-79407032.87,-50046339.2,-60682570.09,-45379602.73,-67801188.55,-80447889.75,-55158987.67,-85378151.26,-127202162.9,-104792787.1,-137321349.6,-107441685.7,-124070646.5,-148812055.7,-115857776.2,-120878196.5,-152896230.7,-77664257.83,-30941898.68,-63274971.02,-77605153.47,-35576695.12,-17532874.14,-42900851.07,-84994488.64,-96353242.66,-115469811.8,-139299294,-109391061.5,-216758137.5,-107702616,-15600010.88,-110199997.3,-122478597.5,-95192868.97,
Sierra Leone,SLE,External balance on goods and services (current US$),,,,,-1633266.694,-8679996.528,-14419994.23,-14774781.24,-10440004.18,9960003.984,7560003.024,-4693739.514,-5869262.796,7104865.363,-13209252.09,-63604646.79,-43941626.83,-48495420.85,-40208588.02,-79661674.41,-168984568.5,-186437753.4,-131837080.7,-109105567.7,-19362935.52,-15312131.92,-15162813.82,61542311.89,151227169.8,58281646.13,4476848.257,17586260.37,-8914697.637,-33018502.2,35227543.89,-68375264.83,-138483762.4,-15972491.09,-48475313.38,-40788160.96,-135188566.5,-215307504.5,-266797999,-250323267.6,-183191796.5,-193548733.2,-154240379.8,-196169029.1,-305041930.5,-354269342.7,-455991478.3,-1417823802,-1044123198,-1485908557,-1086569874,-1193794408,-1114231984
El Salvador,SLV,External balance on goods and services (current US$),,,,,,-21280000,-47560000,-29480000,-17720000,-27360000,3240000,-23520000,12240000,-43600000,-140160000,-97400000,-29640000,20360000,-289760100,-5880000,32760000,-237480000,-193513600,-190070900,-248349900,-287422100,-165115800,-281417600,-271267100,-457015400,-608300000,-706700000,-973300000,-1023500000,-1232300000,-1531500000,-1326100000,-1298100000,-1476200000,-1538800000,-1974500000,-2182800000,-2104600000,-2393400000,-2739100000,-3166100000,-3800100000,-4505900000,-4889860000,-3197970000,-3623900000,-4323110000,-4394670000,-4676790000,-4411720000,-4197580000,-3880930000
San Marino,SMR,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2543000000,-2663000000,-2794000000,-2995000000
Serbia,SRB,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1172711864,-2525214153,-3434382558,-1684352195,-1224730952,-291945495.9,-1876919076,-2913948039,-3726696350,-6566882603,-5249963276,-6223552329,-9790193915,-12325706390,-6775260948,-5914677810,-7154675768,-6791058196,-4874671937,-4795572211,-3624132214,-2767036402
South Sudan,SSD,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5409553866,3154818599,5021042128,6939110070,-3643389831,-2908474576,-1841083085,-4309427970,
Sao Tome and Principe,STP,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,External balance on goods and services (current US$),-8100000,-10450000,-12400000,-12700000,-32850000,-34100000,-1400000,2650000,13500000,19000000,14550000,23700000,16850000,12500000,4500000,-26500000,-1000000,-44000000,-17000000,-2500000,-43000000,-124000000,-141000000,-129800000,-46850000,-27600000,-950000,53350000,57200000,53580000,-9310000,-44610000,-20666666.67,-7847058.824,-20959701.49,-30237330.32,-63780548.63,-89255750,-202004250,-56687325.58,-120176742.4,-235571559.6,-224283914.9,-328095694,-326642136.1,-264298495.4,442535335.5,201821493.6,164298725,12750455.37,617396372.1,606113695.3,282121212.1,-131212121.2,-416969697,-845560975.6,-148591921.3
Slovak Republic,SVK,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1050897410,-354372357.5,-502302238.3,-744515577.4,1039453197,548507189.5,-2962955640,-2601754843,-3164205168,-1338089708,-747667219.5,-2464246085,-2537018634,-886643340.9,-1566599205,-2876653401,-2808211015,-966026553.5,-2839444851,-1319085857,-1300041802,-897185357,3424901599,4169118661,3593959843,2116233611,3342381183
Slovenia,SVN,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1812652251,980443478.3,724663620.3,36181164.02,188714604.7,-478588354.2,-268309136,-236221938.8,-374680611.7,-983310217.5,-746134847.2,-217282329.7,232807381.5,-94071502.95,-497969606.4,-231748041.3,-18936896.25,-624453736.7,-1071041307,938984579,688946927.8,941498371.8,1955167558,2678048212,3690702083,3900089002,4239348983
Sweden,SWE,External balance on goods and services (current US$),-63134666.27,105239091.6,89724330.36,80328378.79,90929406.48,-159868549.1,-131265806.2,31259927.88,-5639787.905,-62301326.84,33330298.46,681848163.2,961820300.7,1884185721,78211898,435486946.7,-735676966.9,-769358354.2,1703212504,-181625317.8,-1369918668,681820219.6,250004854.7,2647029085,4262391765,2308936680,5049542029,3909761040,3952640733,1671584203,1639752568,4546884365,4828079295,7084436108,9165759461,16842975902,17798985983,18379022646,16837067133,16430456042,15246447360,14950963782,16670980066,20993903268,29009647702,27904216456,31882572985,34031780789,32210556660,24753847762,26702234436,26490159712,26820158723,26087924341,24763930075,23528837582,23637607683
Swaziland,SWZ,External balance on goods and services (current US$),4899902.002,3079938.401,979980.4004,3079938.401,5039899.202,9379812.404,-419991.6002,-7979840.403,2799944.001,11339773.2,10639787.2,17617449.66,12358527.38,31556195.97,58866813.83,46247464.5,22079116.84,-9889604.416,-80841766.33,-149679258.7,-213790446.8,-175148334.1,-189537668.1,-212727762.3,-184165932.4,-130581672.6,-49409190.37,-1522593.32,-23531955.14,-19369275.94,-109901673.6,-131537935,-240812798,-259108241.3,-130382336.4,-233298199.7,-341028213.9,-254089279.5,-277581553.1,-251790261.1,-238549538,-175781434.3,-131490005.8,-33368682.47,-191930035.9,-378394204.6,-342083721.8,-365599650.3,-458468001,-523810111.4,-581792024.7,-612514502.3,-481310916.2,-281323223.7,-214264167.1,-17509281.36,
Sint Maarten (Dutch part),SXM,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,-30500007.87,-34668547.75,-42664426.06,-62557697.02,-77634055.35,-76116818.5,-82599703.69,-67502835.19,-61944646.45,-70788394.15,-87150907.63,-91039828.81,-127296278.2,-130477093.3,-129714628.3,-123297033.6,-143541654.5,-187172826.4,-155601685.2,-179697389.7,-239130163.6,-227186001.6,-260704471.6,-288613757.6,-39544558.79,-123261254.8,-52439160.58,16696539.34,-63395509.09,-199498309.1,-164282968.3,-12273626.72,-103820126.5,-76557292.85,-138536444.1,-166470099.3,-188805735.6,-104015449.9,-214802761.4,,
Syrian Arab Republic,SYR,External balance on goods and services (current US$),-55258325.2,-45217459.06,-6992601.518,-20925340.68,-33482775.45,1043.175899,-71571329.97,-53751833.66,-55309460.35,-102820349.4,-76761440.51,-130731766.9,-172086536.6,-120868893.2,-505304444.8,-870748437.1,-1145686695,-1761593623,-1545919513,-1703393396,-2286193276,-2735615268,-1825028709,-2400941333,-2060936900,-2105008197,-1485030557,-1532620768,-990228901.5,-480714695,47798166.81,-995541666.7,-1507596242,-1785766357,-1248100000,-786047904.2,-863532934.1,-200389105.1,-55711538.46,51608527.13,1315616496,1296177021,1625172834,1070006096,60831683.17,-356929751,260418514.2,327447947.5,,,,,,,,,
Turks and Caicos Islands,TCA,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,External balance on goods and services (current US$),-11439256.27,-15515635.34,-20022490.1,-23286441.84,-29817991.53,-17981129.12,-17530807.18,-17103460,-16997089.67,-21186281.47,-27170046.55,-25822267.93,-28211524.95,-50296951.81,-54895339.3,-98979167.69,-89205205.73,-121770572.2,-128600161.6,-169317995,-123141840.4,-66304007.62,-57845649.75,-59290086.4,-55469971.73,-200626220.2,-234726698.2,-244124530.2,-223651230.4,-252719367.6,-250821790.1,-233633766.5,-258247222.2,-234126623.4,-221539911.3,-171175546.2,-185214652.5,-188844918,-193248736.6,-212884183.2,-246415408.8,-598106484.2,-2006920634,-933558532.6,10998700.89,671831682.1,-55246139.29,369388178.6,527880695.9,-632268231.8,-714012714.1,-355763892.1,-450137337.1,-714538307.2,-1156073210,-815134996.5,-773811151
Togo,TGO,External balance on goods and services (current US$),-506017.453,11399011.5,6113497.642,-6300400.708,-842562.3767,1629803.041,16561119.74,23917392.99,31258491.62,36277845.95,27549581.39,19887674.34,2684983.708,506033.9397,208047484.3,-63505545.86,4816076.97,-85469459.63,-106356607.1,-233941419.2,-60109922.11,-64769803.65,-69992592.05,-9709622.218,-15104470.08,-66330870.11,-124167692.8,-117123810.5,-123217116,-124103362.5,-193153820.5,-129638815.6,-156041822.6,-95111440.56,-36415404.08,-65110910.7,-159123524.8,-237291888.4,-216119339.1,-159818343.4,-171129291.8,-195624580.8,-185193403,-263570682.1,-373945241.7,-393645069.9,-394654150.3,-418188905,-520147930.4,-493633071.3,-544005677.6,-634595541.2,-534905982.5,-800519006.6,-825813027.5,-1037733822,-876865446.4
Thailand,THA,External balance on goods and services (current US$),-35077283.33,6838126.353,-64942528.74,-114738358.1,-55240384.62,-52932692.31,-17500000,-115576923.1,-227596153.8,-267740384.6,-309086538.5,-208269230.8,-81346153.85,-156454352,-324268347.1,-686382751.1,-419507747.5,-1071906510,-1014894695,-1840941481,-2024086265,-2186211069,-626605971.3,-2867900574,-1783293992,-1061199091,876044245.2,283017400.9,-856886443,-1852423936,-6416524985,-6427020630,-4468919414,-5299333323,-6989065606,-11327262073,-11416463124,2136059150,17772187217,15416634712,10594887290,7498576473,8490180423,9673300454,7835360396,-1984878208,7237606251,20697052569,6981025596,27066190668,19517416374,7543987380,4181275355,11890223264,27609160155,46264917060,59946115927
Tajikistan,TJK,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-191163153,24372312.31,-54887152.27,-215495944.8,-155901403.2,-78200984.88,-36099830.8,-61379868.4,-120057944.9,-15560187.43,-18507248.47,-112079588.6,-129817481.3,-157210165.3,-240745093.4,-619689020.1,-961389795.1,-1787866260,-2839112339,-1958073358,-2102614729,-3217057264,-3629127467,-4181379812,-3305986431,-2496041635,
Turkmenistan,TKM,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380621905.6,926156209.3,741502100,-8899299.752,-5800115.073,-19699969.31,-633550028.4,-993999990.5,-670400023.3,423000014.5,160000024.2,698000007.9,340499989.9,145000000,1398000000,3923000000,4647000000,4564000000,5934000000,7190574211,9110506070,10150117333,,,,
Timor-Leste,TLS,External balance on goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-543000000,-704000000,-820000000,-589000000,-402000000,-273000000,-363000000,-587000000,-749000000,-945000000,-989000000,-1331000000,-1489000000,-1206000000,-1257000000,,
Tonga,TON,External balance on goods and services (current US$),,,,,,,,,,,,,,,,-9585678.754,-8919222.779,-7958305.611,-16245850.98,-19530628.21,-20055795.95,-26060675.71,-22988132.67,-30744144.14,-23352347.52,-25285983.66,-30117647.06,-27504551.18,-46942664.27,-40094557.01,-35460719.25,-49780965.6,-34742038.45,-38299855.49,-56033176.79,-77702415.61,-83497037.1,-64776414.72,-74908310.99,-39161812.09,-49739125.13,-58204475.78,-45446875.86,-62075882.49,-71683042.48,-99240210.49,-114794962.4,-120439356.9,-127104692.8,-152042335.9,-173407019.5,-185085421.1,-194366688.3,-172167781.8,-168411410.9,-187862441.4,
Trinidad and Tobago,TTO,External balance on goods and services (current US$),-6125415.622,28465904.45,10849326.26,23507787.44,13065974.45,-35233039.72,40482995.98,64898452.33,71400000,33100000,9050000,-46179553.4,-72190704.21,75694160.88,500730615.6,434510093.1,392519829.2,397208333.3,156291625,264000000,704166666.7,665000000,-580416666.7,-785416666.7,-115000000,325306122.4,-173333333.3,72222222.22,222436130.9,346352941.2,861647058.8,434738070.6,586325435.3,433967539.4,629275363.3,687967382.9,625815257,-236833693.2,-325066779.9,392520852.8,1131337503,946640569.9,498599708.7,1598052453,1979044293,4283764049,8109405447,6240044248,7583394282,2623853728,5223006215,4827710685,617356252.8,5670308664,2819900299,580585309.4,-530358858.1
Tunisia,TUN,External balance on goods and services (current US$),,,,,,46095238.1,78666666.67,72571428.57,122476190.5,122095238.1,-39619047.62,-5545993.498,13623978.2,-9724857.685,112027491.4,-81034054.19,-222248134.3,-430769230.8,-463959634.8,-214760147.6,-469004692.5,-713649250.7,-856441510.1,-697701826.8,-938208033,-507130018,-642065491.2,-95933389.65,36372114.71,-334983672.2,-866136363.6,-647826087,-1073948440,-1098635050,-459568999.6,-704240245.3,-294123690.2,-471471199.9,-640994116.1,-446720620.5,-722039833.7,-864669493.3,-873039319.1,-939774932.1,-781453231.6,-124788037.6,-647633358.4,-740518183.2,-1367015664,-1174109457,-2114643007,-3306151442,-4149817530,-4308980119,-5227955469,-4726855628,-4563687151
